petition_id,abstract_length,label_length,numberOfSignatures
9181,16,12,21
9182,42,15,21
9183,46,9,21
9184,48,10,21
9185,48,11,21
9186,49,4,21
9187,51,13,21
9188,55,14,21
9189,52,11,21
9190,48,12,21
9191,50,5,21
9192,48,8,21
9193,49,9,21
9194,23,12,21
9195,54,16,21
9196,45,12,21
9197,62,16,21
9198,52,13,21
9199,55,9,21
9200,17,14,21
9201,49,3,21
9202,42,8,21
9203,39,10,21
9204,50,12,21
9205,38,13,21
9206,44,2,21
9207,60,12,21
9208,52,11,21
9209,56,14,21
9210,52,16,21
9211,48,4,21
9212,47,12,21
9213,19,10,21
9214,58,11,21
9215,55,14,21
9216,50,10,21
9217,31,10,20
9218,27,11,20
9219,54,12,20
9220,48,13,20
9221,45,9,20
9222,51,12,20
9223,55,13,20
9224,52,9,20
9225,44,13,20
9226,30,14,20
9227,45,13,20
9228,39,13,20
9229,35,13,20
9230,48,11,20
9231,43,14,20
9232,31,12,20
9233,40,14,20
9234,37,9,20
9235,51,15,20
9236,43,9,20
9237,49,10,20
9238,46,13,20
9239,31,6,20
9240,46,9,20
9241,50,13,20
9242,48,14,20
9243,40,6,20
9244,52,10,20
9245,58,5,20
9246,54,14,20
9247,51,12,20
9248,49,11,20
9249,42,13,20
9250,46,8,20
9251,52,7,20
9252,47,12,20
9253,46,10,20
9254,44,11,20
9255,39,12,20
9256,53,14,20
9257,52,15,20
9258,45,11,20
9259,44,13,20
9260,43,13,20
9261,53,15,20
9262,47,13,20
9263,29,9,20
9264,49,14,20
9265,34,13,20
9266,31,14,20
9267,46,11,20
9268,40,12,20
9269,40,12,20
9270,46,13,20
9271,40,16,20
9272,6,12,20
9273,40,15,20
9274,44,10,20
9275,42,7,20
9276,23,13,20
9277,47,9,20
9278,50,13,20
9279,35,7,20
9280,52,10,20
9281,25,10,20
9282,41,13,20
9283,15,14,20
9284,48,11,20
9285,43,11,20
9286,45,6,20
9287,48,13,20
9288,49,13,20
9289,51,11,20
9290,45,6,20
9291,40,8,20
9292,49,13,20
9293,41,9,20
9294,32,10,20
9295,51,8,20
9296,53,10,20
9297,50,13,20
9298,55,14,20
9299,36,9,20
9300,42,11,20
9301,52,8,20
9302,49,8,20
9303,29,12,20
9304,43,10,20
9305,45,17,20
9306,48,11,20
9307,57,14,20
9308,52,10,20
9309,52,10,20
9310,24,16,20
9311,45,11,20
9312,49,3,20
9313,42,10,20
9314,55,14,20
9315,30,15,20
9316,56,7,20
9317,18,14,20
9318,56,16,20
9319,48,17,20
9320,33,11,20
9321,37,11,20
9322,45,12,20
9323,53,12,20
9324,49,11,20
9325,58,7,20
9326,42,11,20
9327,11,8,20
9328,49,12,20
9329,30,11,20
9330,56,11,20
9331,43,12,20
9332,54,14,20
9333,48,12,20
9334,44,10,20
9335,31,13,20
9336,46,11,20
9337,48,14,20
9338,45,12,20
9339,37,6,20
9340,38,11,20
9341,55,12,20
9342,46,11,20
9343,44,12,20
9344,46,13,20
9345,44,12,20
9346,50,13,20
9347,52,13,20
9348,56,13,20
9349,41,11,20
9350,35,10,20
9351,47,12,19
9352,22,10,19
9353,50,12,19
9354,44,8,19
9355,48,12,19
9356,36,8,19
9357,39,10,19
9358,48,13,19
9359,50,10,19
9360,50,9,19
9361,11,11,19
9362,51,4,19
9363,53,10,19
9364,49,11,19
9365,50,12,19
9366,52,13,19
9367,43,12,19
9368,43,11,19
9369,45,7,19
9370,47,7,19
9371,49,10,19
9372,55,12,19
9373,20,14,19
9374,49,12,19
9375,26,6,19
9376,45,10,19
9377,48,12,19
9378,45,13,19
9379,51,13,19
9380,19,12,19
9381,50,13,19
9382,48,13,19
9383,48,10,19
9384,52,16,19
9385,44,10,19
9386,55,7,19
9387,37,16,19
9388,29,8,19
9389,40,11,19
9390,43,10,19
9391,33,7,19
9392,45,7,19
9393,49,11,19
9394,46,7,19
9395,47,11,19
9396,48,14,19
9397,45,8,19
9398,46,11,19
9399,48,14,19
9400,34,12,19
9401,48,5,19
9402,33,8,19
9403,47,10,19
9404,31,12,19
9405,48,14,19
9406,44,12,19
9407,50,11,19
9408,57,12,19
9409,54,13,19
9410,41,14,19
9411,41,12,19
9412,53,12,19
9413,46,8,19
9414,39,6,19
9415,47,15,19
9416,19,14,19
9417,39,13,19
9418,53,5,19
9419,46,10,19
9420,54,11,19
9421,44,14,19
9422,49,13,19
9423,50,12,19
9424,52,13,19
9425,37,12,19
9426,51,13,19
9427,39,7,19
9428,44,14,19
9429,49,12,19
9430,48,14,19
9431,37,14,19
9432,54,8,19
9433,41,11,19
9434,48,4,19
9435,52,12,19
9436,28,13,19
9437,57,13,19
9438,55,8,19
9439,47,13,19
9440,52,7,19
9441,53,10,19
9442,49,13,19
9443,34,8,19
9444,48,14,19
9445,51,9,19
9446,51,8,19
9447,50,9,19
9448,49,10,19
9449,51,11,19
9450,50,12,19
9451,44,10,19
9452,45,8,19
9453,46,12,19
9454,41,13,19
9455,46,10,19
9456,42,11,19
9457,40,10,19
9458,44,11,19
9459,43,4,19
9460,50,11,19
9461,43,12,19
9462,48,6,19
9463,44,8,19
9464,64,11,19
9465,52,11,19
9466,49,11,19
9467,45,11,19
9468,52,11,19
9469,35,13,19
9470,52,13,19
9471,42,15,19
9472,47,12,19
9473,48,10,19
9474,25,6,19
9475,52,10,19
9476,49,12,19
9477,49,8,19
9478,43,8,19
9479,48,12,19
9480,47,10,19
9481,50,9,19
9482,49,11,19
9483,55,17,19
9484,33,11,19
9485,42,12,19
9486,39,10,19
9487,56,11,19
9488,51,8,19
9489,29,5,19
9490,33,14,19
9491,29,12,19
9492,54,7,19
9493,47,10,19
9494,58,4,19
9495,43,10,19
9496,46,13,19
9497,48,7,19
9498,44,10,19
9499,52,13,19
9500,29,10,19
9501,51,15,19
9502,47,11,18
9503,49,10,18
9504,27,10,18
9505,47,10,18
9506,48,13,18
9507,40,13,18
9508,44,12,18
9509,43,9,18
9510,48,9,18
9511,52,5,18
9512,35,14,18
9513,47,11,18
9514,41,12,18
9515,47,10,18
9516,47,12,18
9517,53,15,18
9518,22,12,18
9519,48,14,18
9520,48,11,18
9521,18,10,18
9522,43,10,18
9523,47,13,18
9524,45,9,18
9525,52,11,18
9526,47,12,18
9527,36,10,18
9528,24,12,18
9529,49,9,18
9530,31,7,18
9531,49,9,18
9532,7,8,18
9533,25,9,18
9534,30,12,18
9535,42,14,18
9536,51,8,18
9537,40,7,18
9538,45,11,18
9539,46,13,18
9540,34,10,18
9541,43,13,18
9542,48,12,18
9543,49,11,18
9544,43,8,18
9545,46,11,18
9546,47,13,18
9547,53,14,18
9548,51,13,18
9549,21,10,18
9550,26,14,18
9551,44,7,18
9552,45,13,18
9553,53,10,18
9554,56,12,18
9555,26,12,18
9556,50,13,18
9557,31,13,18
9558,46,14,18
9559,26,14,18
9560,35,9,18
9561,47,13,18
9562,56,14,18
9563,52,5,18
9564,52,11,18
9565,20,17,18
9566,52,11,18
9567,48,17,18
9568,47,8,18
9569,47,10,18
9570,52,14,18
9571,29,11,18
9572,55,14,18
9573,54,8,18
9574,56,13,18
9575,45,5,18
9576,47,11,18
9577,54,8,18
9578,54,12,18
9579,45,13,18
9580,51,11,18
9581,41,12,18
9582,49,11,18
9583,51,12,18
9584,46,12,18
9585,44,13,18
9586,50,13,18
9587,52,15,18
9588,50,8,18
9589,53,17,18
9590,49,14,18
9591,45,11,18
9592,35,4,18
9593,29,4,18
9594,31,5,18
9595,34,11,18
9596,46,14,18
9597,57,14,18
9598,44,9,18
9599,25,11,18
9600,43,8,18
9601,45,6,18
9602,52,13,18
9603,43,12,18
9604,48,12,18
9605,43,16,18
9606,57,10,18
9607,42,11,18
9608,41,10,18
9609,52,9,18
9610,57,13,18
9611,50,7,18
9612,51,14,18
9613,38,7,18
9614,35,10,18
9615,43,15,18
9616,50,16,18
9617,46,14,18
9618,54,13,18
9619,50,16,18
9620,57,8,18
9621,46,13,18
9622,45,12,18
9623,55,13,18
9624,48,14,18
9625,37,7,18
9626,36,11,18
9627,44,9,18
9628,1,13,18
9629,48,14,18
9630,57,11,18
9631,42,12,18
9632,46,8,18
9633,21,14,18
9634,52,10,18
9635,48,10,18
9636,57,10,18
9637,36,13,18
9638,43,10,18
9639,46,13,18
9640,44,10,18
9641,47,10,18
9642,28,5,18
9643,41,12,18
9644,38,11,18
9645,49,13,18
9646,59,14,18
9647,54,13,18
9648,51,15,18
9649,35,11,18
9650,49,12,18
9651,48,13,18
9652,39,9,18
9653,53,6,18
9654,47,17,18
9655,46,11,18
9656,22,12,18
9657,46,10,18
9658,24,8,18
9659,31,10,18
9660,41,7,18
9661,34,13,18
9662,50,11,18
9663,42,11,18
9664,46,13,18
9665,46,12,18
9666,48,12,18
9667,31,10,18
9668,29,4,18
9669,50,13,18
9670,41,9,18
9671,50,12,17
9672,31,7,17
9673,52,12,17
9674,24,11,17
9675,50,8,17
9676,50,11,17
9677,37,9,17
9678,32,8,17
9679,54,12,17
9680,56,12,17
9681,51,15,17
9682,47,12,17
9683,43,12,17
9684,20,5,17
9685,21,8,17
9686,46,10,17
9687,53,15,17
9688,48,10,17
9689,35,13,17
9690,13,7,17
9691,48,13,17
9692,43,12,17
9693,46,9,17
9694,19,14,17
9695,52,12,17
9696,48,10,17
9697,47,12,17
9698,44,10,17
9699,35,10,17
9700,54,8,17
9701,50,12,17
9702,41,8,17
9703,28,14,17
9704,42,9,17
9705,47,12,17
9706,45,11,17
9707,44,13,17
9708,46,11,17
9709,49,11,17
9710,47,7,17
9711,53,13,17
9712,57,13,17
9713,43,7,17
9714,54,3,17
9715,46,11,17
9716,29,9,17
9717,55,10,17
9718,46,6,17
9719,51,9,17
9720,48,2,17
9721,35,10,17
9722,46,6,17
9723,40,13,17
9724,43,9,17
9725,43,10,17
9726,61,14,17
9727,48,11,17
9728,48,10,17
9729,49,11,17
9730,61,9,17
9731,52,14,17
9732,41,6,17
9733,8,4,17
9734,50,13,17
9735,29,11,17
9736,32,9,17
9737,41,12,17
9738,50,5,17
9739,54,14,17
9740,38,9,17
9741,36,14,17
9742,14,8,17
9743,30,14,17
9744,55,5,17
9745,52,6,17
9746,28,6,17
9747,48,12,17
9748,13,13,17
9749,48,6,17
9750,43,12,17
9751,49,12,17
9752,51,9,17
9753,53,10,17
9754,30,11,17
9755,49,13,17
9756,47,13,17
9757,53,10,17
9758,53,14,17
9759,48,5,17
9760,12,10,17
9761,40,11,17
9762,52,10,17
9763,44,11,17
9764,58,11,17
9765,42,11,17
9766,51,12,17
9767,26,9,17
9768,54,13,17
9769,25,15,17
9770,45,14,17
9771,31,12,17
9772,44,11,17
9773,43,11,17
9774,38,12,17
9775,52,7,17
9776,48,10,17
9777,46,12,17
9778,49,5,17
9779,47,14,17
9780,49,11,17
9781,54,13,17
9782,16,9,17
9783,54,13,17
9784,37,9,17
9785,27,13,17
9786,53,10,17
9787,39,11,17
9788,53,9,17
9789,36,10,17
9790,49,9,17
9791,32,9,17
9792,39,9,17
9793,46,13,17
9794,47,11,17
9795,50,9,17
9796,22,6,17
9797,27,4,17
9798,55,13,17
9799,48,10,17
9800,43,11,17
9801,24,10,17
9802,14,8,17
9803,47,12,17
9804,46,9,17
9805,37,14,17
9806,50,11,17
9807,46,14,17
9808,49,16,17
9809,31,10,17
9810,21,10,17
9811,49,7,17
9812,34,10,17
9813,50,15,17
9814,48,11,17
9815,52,12,17
9816,10,12,17
9817,46,12,17
9818,34,11,17
9819,30,14,17
9820,49,14,17
9821,46,8,17
9822,51,11,17
9823,45,9,17
9824,49,7,17
9825,49,5,17
9826,42,11,17
9827,46,13,17
9828,24,9,17
9829,56,13,17
9830,46,11,17
9831,36,7,17
9832,42,10,17
9833,48,13,17
9834,33,8,17
9835,62,15,17
9836,52,17,17
9837,49,10,17
9838,46,12,17
9839,50,16,17
9840,41,12,17
9841,55,14,17
9842,48,13,17
9843,17,8,17
9844,32,8,17
9845,54,15,17
9846,34,5,17
9847,41,5,17
9848,52,13,16
9849,47,9,16
9850,56,12,16
9851,48,11,16
9852,43,12,16
9853,50,12,16
9854,49,14,16
9855,58,15,16
9856,47,11,16
9857,46,7,16
9858,56,15,16
9859,51,12,16
9860,51,14,16
9861,47,16,16
9862,48,11,16
9863,52,13,16
9864,33,13,16
9865,46,14,16
9866,46,11,16
9867,48,11,16
9868,44,16,16
9869,32,11,16
9870,25,9,16
9871,50,14,16
9872,46,10,16
9873,49,10,16
9874,44,10,16
9875,47,8,16
9876,23,11,16
9877,35,13,16
9878,25,11,16
9879,30,11,16
9880,46,8,16
9881,52,18,16
9882,55,12,16
9883,48,9,16
9884,41,11,16
9885,35,8,16
9886,53,13,16
9887,41,10,16
9888,48,13,16
9889,52,12,16
9890,31,9,16
9891,57,11,16
9892,35,9,16
9893,51,13,16
9894,39,8,16
9895,53,13,16
9896,50,14,16
9897,48,12,16
9898,38,13,16
9899,48,12,16
9900,58,14,16
9901,21,13,16
9902,51,14,16
9903,56,5,16
9904,27,8,16
9905,41,11,16
9906,47,12,16
9907,30,8,16
9908,47,9,16
9909,36,13,16
9910,54,16,16
9911,48,12,16
9912,31,12,16
9913,38,9,16
9914,27,8,16
9915,26,11,16
9916,48,9,16
9917,42,16,16
9918,50,11,16
9919,42,6,16
9920,52,9,16
9921,52,15,16
9922,10,10,16
9923,12,14,16
9924,46,9,16
9925,28,12,16
9926,52,11,16
9927,48,8,16
9928,52,4,16
9929,59,15,16
9930,53,7,16
9931,44,7,16
9932,47,10,16
9933,47,11,16
9934,48,9,16
9935,11,5,16
9936,58,14,16
9937,42,7,16
9938,25,9,16
9939,41,10,16
9940,50,13,16
9941,34,11,16
9942,50,15,16
9943,44,11,16
9944,56,12,16
9945,53,13,16
9946,47,15,16
9947,34,11,16
9948,33,10,16
9949,51,14,16
9950,42,4,16
9951,38,6,16
9952,20,9,16
9953,37,12,16
9954,46,11,16
9955,31,8,16
9956,24,8,16
9957,42,12,16
9958,39,13,16
9959,43,12,16
9960,45,10,16
9961,53,9,16
9962,49,7,16
9963,47,13,16
9964,50,11,16
9965,49,9,16
9966,20,14,16
9967,45,14,16
9968,47,10,16
9969,44,10,16
9970,43,13,16
9971,53,10,16
9972,56,15,16
9973,10,9,16
9974,54,14,16
9975,8,5,16
9976,40,6,16
9977,58,16,16
9978,51,8,16
9979,30,15,16
9980,47,15,16
9981,48,11,16
9982,46,10,16
9983,11,11,16
9984,45,12,16
9985,55,10,16
9986,19,14,16
9987,43,10,16
9988,49,15,16
9989,51,13,16
9990,41,4,16
9991,50,14,16
9992,55,14,16
9993,54,6,16
9994,50,8,16
9995,54,14,16
9996,21,4,16
9997,51,11,16
9998,41,11,16
9999,42,9,16
10000,48,13,16
10001,48,13,16
10002,54,15,16
10003,44,9,16
10004,37,7,16
10005,51,14,16
10006,33,12,16
10007,52,13,16
10008,52,14,16
10009,47,13,16
10010,37,10,16
10011,58,11,16
10012,49,16,16
10013,36,13,16
10014,48,13,16
10015,18,9,16
10016,41,13,16
10017,55,11,16
10018,22,12,16
10019,45,9,16
10020,49,14,16
10021,49,15,16
10022,38,10,16
10023,42,13,16
10024,7,7,16
10025,22,12,16
10026,28,13,16
10027,50,11,16
10028,46,15,16
10029,44,11,16
10030,45,8,16
10031,55,15,16
10032,52,17,16
10033,53,16,16
10034,55,14,16
10035,44,15,16
10036,49,12,16
10037,43,11,16
10038,45,6,16
10039,48,9,16
10040,10,14,16
10041,51,15,16
10042,28,12,16
10043,44,9,16
10044,20,12,16
10045,25,15,16
10046,48,10,16
10047,53,11,16
10048,47,9,16
10049,46,10,16
10050,29,9,16
10051,50,13,16
10052,50,10,16
10053,49,12,16
10054,52,12,16
10055,40,9,16
10056,40,9,16
10057,46,11,15
10058,47,10,15
10059,48,8,15
10060,42,12,15
10061,12,9,15
10062,43,12,15
10063,45,15,15
10064,53,11,15
10065,43,12,15
10066,45,5,15
10067,36,10,15
10068,30,7,15
10069,29,6,15
10070,54,15,15
10071,44,10,15
10072,49,13,15
10073,42,14,15
10074,23,9,15
10075,48,7,15
10076,45,10,15
10077,45,15,15
10078,50,14,15
10079,50,12,15
10080,45,10,15
10081,54,8,15
10082,32,11,15
10083,46,9,15
10084,50,12,15
10085,54,12,15
10086,50,10,15
10087,28,6,15
10088,50,13,15
10089,51,13,15
10090,47,10,15
10091,46,10,15
10092,55,11,15
10093,53,11,15
10094,33,5,15
10095,54,11,15
10096,38,3,15
10097,35,11,15
10098,28,6,15
10099,47,16,15
10100,52,12,15
10101,49,14,15
10102,43,9,15
10103,14,10,15
10104,29,14,15
10105,42,12,15
10106,29,10,15
10107,46,6,15
10108,44,10,15
10109,56,11,15
10110,46,14,15
10111,30,6,15
10112,24,12,15
10113,43,5,15
10114,52,14,15
10115,41,5,15
10116,49,9,15
10117,48,10,15
10118,48,9,15
10119,28,10,15
10120,50,11,15
10121,54,13,15
10122,33,11,15
10123,46,12,15
10124,49,12,15
10125,48,11,15
10126,26,9,15
10127,54,13,15
10128,47,13,15
10129,36,13,15
10130,48,11,15
10131,44,11,15
10132,41,6,15
10133,45,9,15
10134,51,8,15
10135,42,9,15
10136,48,13,15
10137,52,13,15
10138,36,13,15
10139,54,13,15
10140,52,10,15
10141,53,10,15
10142,25,13,15
10143,52,9,15
10144,44,9,15
10145,27,6,15
10146,28,10,15
10147,40,14,15
10148,48,10,15
10149,47,11,15
10150,48,8,15
10151,48,10,15
10152,40,8,15
10153,43,6,15
10154,52,13,15
10155,39,9,15
10156,50,15,15
10157,50,12,15
10158,46,11,15
10159,52,11,15
10160,38,11,15
10161,44,4,15
10162,49,12,15
10163,53,10,15
10164,57,13,15
10165,50,6,15
10166,56,12,15
10167,46,9,15
10168,45,6,15
10169,56,15,15
10170,25,12,15
10171,43,11,15
10172,46,9,15
10173,54,7,15
10174,29,12,15
10175,52,15,15
10176,48,15,15
10177,33,10,15
10178,35,12,15
10179,44,12,15
10180,25,9,15
10181,56,5,15
10182,49,14,15
10183,37,5,15
10184,57,11,15
10185,54,15,15
10186,52,10,15
10187,49,12,15
10188,55,8,15
10189,40,12,15
10190,37,15,15
10191,49,12,15
10192,45,16,15
10193,47,10,15
10194,42,12,15
10195,34,11,15
10196,41,13,15
10197,54,9,15
10198,45,15,15
10199,26,11,15
10200,33,13,15
10201,48,13,15
10202,47,12,15
10203,42,13,15
10204,56,15,15
10205,50,11,15
10206,49,13,15
10207,57,14,15
10208,49,11,15
10209,42,11,15
10210,42,14,15
10211,43,10,15
10212,50,6,15
10213,26,13,15
10214,37,11,15
10215,56,16,15
10216,45,3,15
10217,39,12,15
10218,56,13,15
10219,36,11,15
10220,45,15,15
10221,49,11,15
10222,45,7,15
10223,56,14,15
10224,36,11,15
10225,43,9,15
10226,55,6,15
10227,59,13,15
10228,46,13,15
10229,59,12,15
10230,49,12,15
10231,7,5,15
10232,48,11,15
10233,35,16,15
10234,48,15,15
10235,49,7,15
10236,44,11,15
10237,38,6,15
10238,47,2,15
10239,53,12,15
10240,55,14,15
10241,51,10,15
10242,50,10,15
10243,47,12,15
10244,22,5,15
10245,53,13,15
10246,50,14,15
10247,47,6,15
10248,54,10,15
10249,46,12,15
10250,48,10,15
10251,42,10,15
10252,52,10,15
10253,44,9,15
10254,46,13,15
10255,35,14,15
10256,43,7,15
10257,47,9,15
10258,46,14,15
10259,47,11,15
10260,48,11,15
10261,52,9,15
10262,54,9,15
10263,42,12,15
10264,48,9,15
10265,45,8,15
10266,42,12,15
10267,46,13,15
10268,47,8,15
10269,44,7,15
10270,41,13,15
10271,34,9,15
10272,43,6,15
10273,47,11,15
10274,46,10,15
10275,50,13,14
10276,18,6,14
10277,43,13,14
10278,50,8,14
10279,29,9,14
10280,54,5,14
10281,54,11,14
10282,46,15,14
10283,49,14,14
10284,46,15,14
10285,58,14,14
10286,14,14,14
10287,57,16,14
10288,29,13,14
10289,27,11,14
10290,44,13,14
10291,49,10,14
10292,52,13,14
10293,52,15,14
10294,33,12,14
10295,56,2,14
10296,53,14,14
10297,31,13,14
10298,55,12,14
10299,52,10,14
10300,55,10,14
10301,46,9,14
10302,52,7,14
10303,48,12,14
10304,42,6,14
10305,49,12,14
10306,46,15,14
10307,23,6,14
10308,48,10,14
10309,21,13,14
10310,51,9,14
10311,48,15,14
10312,41,11,14
10313,16,8,14
10314,47,14,14
10315,40,8,14
10316,48,10,14
10317,49,6,14
10318,33,5,14
10319,48,11,14
10320,47,9,14
10321,52,12,14
10322,49,9,14
10323,38,11,14
10324,45,12,14
10325,50,11,14
10326,30,12,14
10327,46,14,14
10328,56,13,14
10329,49,11,14
10330,49,11,14
10331,17,11,14
10332,47,14,14
10333,52,16,14
10334,52,16,14
10335,51,7,14
10336,12,15,14
10337,39,14,14
10338,18,12,14
10339,51,9,14
10340,51,13,14
10341,42,15,14
10342,49,10,14
10343,48,9,14
10344,25,10,14
10345,52,12,14
10346,54,8,14
10347,48,16,14
10348,20,14,14
10349,43,7,14
10350,41,11,14
10351,52,9,14
10352,49,12,14
10353,50,13,14
10354,46,12,14
10355,53,11,14
10356,22,13,14
10357,49,13,14
10358,28,12,14
10359,25,8,14
10360,51,15,14
10361,58,8,14
10362,42,10,14
10363,10,5,14
10364,50,9,14
10365,54,8,14
10366,49,11,14
10367,45,10,14
10368,33,6,14
10369,34,8,14
10370,33,12,14
10371,46,6,14
10372,19,12,14
10373,58,5,14
10374,59,11,14
10375,7,11,14
10376,45,12,14
10377,44,14,14
10378,52,13,14
10379,28,4,14
10380,47,10,14
10381,29,9,14
10382,27,11,14
10383,40,10,14
10384,29,11,14
10385,53,14,14
10386,42,11,14
10387,54,14,14
10388,49,10,14
10389,56,8,14
10390,43,14,14
10391,35,4,14
10392,44,11,14
10393,38,11,14
10394,39,9,14
10395,50,13,14
10396,42,3,14
10397,57,8,14
10398,24,13,14
10399,38,11,14
10400,45,14,14
10401,57,9,14
10402,63,11,14
10403,55,9,14
10404,47,14,14
10405,43,10,14
10406,34,6,14
10407,39,11,14
10408,36,11,14
10409,46,12,14
10410,46,14,14
10411,48,12,14
10412,52,13,14
10413,43,11,14
10414,48,12,14
10415,45,14,14
10416,15,12,14
10417,50,13,14
10418,50,14,14
10419,35,9,14
10420,42,6,14
10421,54,10,14
10422,37,14,14
10423,47,13,14
10424,31,10,14
10425,52,12,14
10426,53,7,14
10427,46,14,14
10428,24,13,14
10429,54,13,14
10430,50,8,14
10431,14,8,14
10432,47,9,14
10433,26,8,14
10434,32,13,14
10435,46,11,14
10436,37,8,14
10437,51,11,14
10438,53,7,14
10439,43,10,14
10440,41,12,14
10441,28,11,14
10442,53,18,14
10443,49,10,14
10444,46,11,14
10445,51,14,14
10446,37,7,14
10447,40,11,14
10448,52,13,14
10449,43,8,14
10450,46,13,14
10451,44,11,14
10452,40,14,14
10453,48,13,14
10454,47,11,14
10455,46,12,14
10456,16,9,14
10457,48,14,14
10458,38,5,14
10459,50,12,14
10460,49,8,14
10461,39,7,14
10462,52,13,14
10463,55,16,14
10464,54,15,14
10465,53,12,14
10466,53,16,14
10467,52,13,14
10468,48,15,14
10469,53,12,14
10470,47,5,14
10471,47,10,14
10472,50,12,14
10473,16,12,14
10474,56,14,13
10475,37,8,13
10476,49,12,13
10477,42,12,13
10478,38,13,13
10479,27,11,13
10480,48,11,13
10481,13,14,13
10482,30,14,13
10483,50,9,13
10484,45,18,13
10485,39,10,13
10486,43,8,13
10487,47,9,13
10488,44,11,13
10489,54,14,13
10490,46,6,13
10491,50,7,13
10492,22,6,13
10493,53,16,13
10494,25,6,13
10495,45,13,13
10496,40,6,13
10497,39,9,13
10498,40,7,13
10499,45,14,13
10500,40,14,13
10501,48,11,13
10502,39,10,13
10503,52,12,13
10504,34,5,13
10505,40,8,13
10506,46,10,13
10507,40,10,13
10508,47,9,13
10509,53,10,13
10510,51,9,13
10511,51,15,13
10512,51,13,13
10513,50,14,13
10514,49,14,13
10515,43,13,13
10516,51,14,13
10517,54,8,13
10518,54,9,13
10519,29,5,13
10520,49,10,13
10521,56,10,13
10522,53,6,13
10523,44,7,13
10524,44,11,13
10525,46,8,13
10526,27,8,13
10527,38,14,13
10528,53,2,13
10529,19,10,13
10530,47,10,13
10531,49,13,13
10532,52,10,13
10533,55,14,13
10534,28,7,13
10535,51,16,13
10536,25,11,13
10537,50,13,13
10538,51,11,13
10539,48,14,13
10540,45,14,13
10541,46,10,13
10542,35,12,13
10543,44,9,13
10544,52,13,13
10545,63,9,13
10546,53,12,13
10547,30,13,13
10548,49,11,13
10549,44,8,13
10550,48,13,13
10551,27,10,13
10552,41,6,13
10553,52,14,13
10554,24,9,13
10555,30,15,13
10556,44,16,13
10557,52,15,13
10558,28,11,13
10559,56,12,13
10560,30,15,13
10561,22,13,13
10562,28,14,13
10563,50,11,13
10564,56,8,13
10565,55,15,13
10566,45,12,13
10567,54,15,13
10568,45,14,13
10569,37,10,13
10570,48,10,13
10571,49,13,13
10572,51,10,13
10573,34,6,13
10574,27,13,13
10575,50,14,13
10576,11,9,13
10577,44,9,13
10578,52,14,13
10579,50,11,13
10580,58,4,13
10581,47,7,13
10582,50,10,13
10583,45,11,13
10584,36,11,13
10585,50,12,13
10586,50,8,13
10587,51,12,13
10588,44,11,13
10589,39,6,13
10590,49,13,13
10591,53,9,13
10592,26,8,13
10593,62,11,13
10594,58,9,13
10595,48,6,13
10596,51,15,13
10597,32,13,13
10598,30,12,13
10599,36,12,13
10600,36,12,13
10601,44,11,13
10602,37,12,13
10603,44,12,13
10604,48,12,13
10605,54,12,13
10606,40,13,13
10607,12,6,13
10608,32,13,13
10609,51,12,13
10610,31,12,13
10611,41,6,13
10612,41,13,13
10613,49,11,13
10614,39,10,13
10615,51,15,13
10616,50,12,13
10617,54,10,13
10618,48,12,13
10619,52,13,13
10620,28,8,13
10621,40,10,13
10622,35,6,13
10623,58,13,13
10624,47,9,13
10625,9,17,13
10626,45,12,13
10627,55,8,13
10628,55,15,13
10629,38,9,13
10630,44,5,13
10631,50,7,13
10632,40,10,13
10633,53,11,13
10634,50,12,13
10635,47,10,13
10636,36,13,13
10637,35,14,13
10638,36,10,13
10639,24,11,13
10640,28,11,13
10641,25,10,13
10642,24,6,13
10643,36,10,13
10644,52,15,13
10645,52,10,13
10646,29,6,13
10647,46,15,13
10648,30,7,13
10649,32,14,13
10650,47,11,13
10651,24,11,13
10652,53,14,13
10653,45,9,13
10654,54,13,13
10655,51,16,13
10656,46,13,13
10657,28,7,13
10658,40,12,13
10659,49,4,13
10660,51,12,13
10661,26,10,13
10662,12,7,13
10663,50,10,13
10664,51,11,13
10665,52,14,13
10666,42,8,13
10667,51,7,13
10668,39,13,13
10669,39,7,13
10670,36,13,13
10671,20,7,13
10672,53,8,13
10673,36,9,13
10674,16,12,13
10675,38,7,13
10676,35,9,13
10677,56,5,13
10678,51,7,13
10679,58,10,13
10680,57,9,13
10681,25,15,13
10682,24,9,13
10683,55,14,13
10684,40,11,13
10685,46,6,13
10686,13,12,13
10687,47,13,13
10688,44,9,13
10689,45,11,13
10690,41,3,13
10691,55,14,13
10692,53,6,13
10693,43,5,13
10694,15,5,13
10695,46,12,13
10696,24,13,13
10697,48,10,13
10698,53,13,13
10699,46,11,13
10700,50,5,13
10701,48,13,13
10702,62,11,13
10703,47,10,13
10704,54,11,13
10705,47,10,13
10706,28,14,13
10707,22,12,13
10708,44,13,13
10709,44,11,13
10710,52,12,13
10711,54,7,13
10712,45,14,13
10713,53,11,13
10714,56,9,13
10715,42,11,13
10716,35,7,13
10717,50,12,13
10718,42,9,12
10719,54,12,12
10720,38,13,12
10721,53,13,12
10722,47,9,12
10723,45,10,12
10724,45,3,12
10725,51,10,12
10726,38,13,12
10727,50,15,12
10728,45,12,12
10729,42,8,12
10730,47,11,12
10731,27,7,12
10732,54,11,12
